enterprise_id,application_number,kvic_branch_code,financial_year,application_date,sanction_date,disbursement_date,state,district,block,location_type,gender,category,age,education_level,is_physically_challenged,sector,activity,enterprise_status,previous_enterprise_id,project_cost_rs,margin_money_subsidy_rs,subsidy_percentage,bank_loan_amount_rs,beneficiary_contribution_rs,bank_name,bank_branch,employment_at_setup,male_employees,female_employees,current_employment,is_second_loan_availed,second_loan_date,upgraded_to_small_enterprise,upgrade_date,additional_employment_after_upgrade,operational_status,last_inspection_date,annual_turnover_rs,sustainability_score
PMEGP-2023-000070,APP-413685,KVIC-GUJ-07,2025-26,2025-09-11,2025-11-07,2026-01-05,Gujarat,Rajkot,Rajkot-Block-3,Rural,Female,ST,45,Graduate,False,Manufacturing,Food Processing,New,,997456,309881.16,31.07,587829.24,99745.6,Indian Bank,Indian-Rajkot-10,8,4,4,10,False,,False,,0,Operational,2026-12-30,3314337.76,74
PMEGP-2024-000071,APP-123005,KVIC-GUJ-02,2025-26,2025-10-30,2026-01-10,2026-02-19,Gujarat,Ahmedabad,Ahmedabad-Block-5,Rural,Male,ST,52,12th Pass,False,Manufacturing,Bakery Products,Upgraded,PMEGP-2022-039785,2181773,735234.89,33.7,1228360.81,218177.3,Bank of India,Bank-Ahmedabad-4,6,3,3,8,False,,False,,0,Operational,2027-02-07,4095858.38,89
PMEGP-2025-000072,APP-855948,KVIC-HAR-10,2023-24,2024-03-03,2024-05-15,2024-06-07,Haryana,Gurugram,Gurugram-Block-1,Rural,Female,General,49,Below 10th,False,Manufacturing,Electronics & IT Hardware,New,,1265169,432669.53,34.2,705982.57,126516.9,IndusInd Bank,IndusInd-Gurugram-3,4,2,2,6,False,,False,,0,Operational,2025-02-25,1779375.46,88
PMEGP-2023-000073,APP-535686,KVIC-ODI-17,2024-25,2024-06-29,2024-08-10,2024-09-02,Odisha,Sambalpur,Sambalpur-Block-3,Rural,Male,OBC,53,12th Pass,False,Service,Transportation,New,,469452,144618.84,30.81,277887.96,46945.2,Central Bank of India,Central-Sambalpur-5,7,4,3,10,False,,False,,0,Operational,2025-03-30,1216608.76,79
PMEGP-2024-000074,APP-178957,KVIC-TEL-12,2023-24,2023-06-12,2023-08-29,2023-09-27,Telangana,Khammam,Khammam-Block-5,Urban,Male,OBC,26,Graduate,False,Service,Retail Trade,New,,477304,100013.57,20.95,329560.03,47730.4,HDFC Bank,HDFC-Khammam-2,5,2,3,0,False,,False,,0,Closed,2024-09-13,0.0,33
PMEGP-2025-000075,APP-805000,KVIC-TEL-08,2023-24,2023-08-13,2023-10-19,2023-11-27,Telangana,Nizamabad,Nizamabad-Block-1,Rural,Male,OBC,51,Below 10th,False,Manufacturing,Electronics & IT Hardware,New,,2354374,695314.64,29.53,1423621.96,235437.4,HDFC Bank,HDFC-Nizamabad-6,12,7,5,13,False,,False,,0,Operational,2024-11-06,2870331.92,67
PMEGP-2023-000076,APP-766269,KVIC-GUJ-05,2023-24,2023-11-24,2024-02-20,2024-04-19,Gujarat,Rajkot,Rajkot-Block-1,Urban,Female,OBC,23,Below 10th,False,Service,Healthcare Services,New,,716554,109302.17,15.25,535596.43,71655.4,Punjab National Bank,Punjab-Rajkot-2,3,1,2,3,False,,False,,0,Operational,2025-01-23,1002691.81,79
PMEGP-2024-000077,APP-489033,KVIC-BIH-05,2023-24,2024-03-09,2024-06-07,2024-08-05,Bihar,Muzaffarpur,Muzaffarpur-Block-5,Urban,Male,General,47,Technical/ITI,False,Manufacturing,Food Processing,New,,2248381,390809.71,17.38,1632733.19,224838.1,Central Bank of India,Central-Muzaffarpur-10,9,3,6,11,False,,False,,0,Operational,2025-02-09,6838661.34,87
PMEGP-2025-000078,APP-488528,KVIC-KAR-12,2024-25,2024-07-21,2024-09-17,2024-10-30,Karnataka,Hubballi,Hubballi-Block-1,Urban,Male,OBC,55,Technical/ITI,False,Manufacturing,Chemical & Chemical Products,New,,626982,107081.39,17.08,457202.41,62698.2,Indian Bank,Indian-Hubballi-5,6,2,4,5,False,,False,,0,Operational,2025-08-22,1488588.32,67
PMEGP-2023-000079,APP-794963,KVIC-PUN-11,2024-25,2024-07-18,2024-09-27,2024-11-21,Punjab,Ludhiana,Ludhiana-Block-1,Urban,Female,OBC,36,10th Pass,False,Manufacturing,Bakery Products,New,,1684005,297742.8,17.68,1217861.7,168400.5,Canara Bank,Canara-Ludhiana-2,11,7,4,12,False,,False,,0,Operational,2025-10-17,3857259.57,71
PMEGP-2024-000080,APP-952547,KVIC-ODI-09,2024-25,2024-07-29,2024-09-18,2024-10-12,Odisha,Sambalpur,Sambalpur-Block-1,Rural,Female,SC,30,10th Pass,False,Service,Business Services,New,,462829,157109.72,33.95,259436.38,46282.9,Bank of Baroda,Bank-Sambalpur-2,7,5,2,5,False,,False,,0,Operational,2025-05-13,398341.71,65
PMEGP-2025-000081,APP-475644,KVIC-UTT-02,2023-24,2023-07-31,2023-10-06,2023-11-10,Uttar Pradesh,Kanpur,Kanpur-Block-3,Rural,Male,OBC,29,Technical/ITI,False,Service,Beauty & Wellness,Upgraded,PMEGP-2021-048868,266645,80678.52,30.26,159301.98,26664.5,Central Bank of India,Central-Kanpur-8,8,3,5,0,False,,True,2025-09-02,4,Closed,2024-08-31,0.0,26
PMEGP-2023-000082,APP-332311,KVIC-BIH-01,2023-24,2024-02-09,2024-03-12,2024-05-08,Bihar,Bhagalpur,Bhagalpur-Block-4,Rural,Male,OBC,24,Graduate,False,Service,Beauty & Wellness,New,,646980,162456.41,25.11,419825.59,64698.0,Axis Bank,Axis-Bhagalpur-2,5,2,3,10,False,,False,,0,Operational,2024-11-22,1566594.48,93
PMEGP-2024-000083,APP-184714,KVIC-MAH-20,2025-26,2025-06-22,2025-08-29,2025-09-22,Maharashtra,Pune,Pune-Block-3,Rural,Female,OBC,41,Graduate,False,Service,Tourism & Hospitality,New,,756329,201658.74,26.66,479037.36,75632.9,Union Bank of India,Union-Pune-8,6,4,2,10,False,,False,,0,Operational,2026-04-15,1836753.07,90
PMEGP-2025-000084,APP-835869,KVIC-HAR-14,2023-24,2023-05-29,2023-08-21,2023-10-16,Haryana,Karnal,Karnal-Block-2,Rural,Male,OBC,49,10th Pass,False,Manufacturing,Non-Metallic Products,New,,1210791,360337.5,29.76,729374.4,121079.1,Central Bank of India,Central-Karnal-7,9,5,4,8,False,,False,,0,Operational,2024-07-02,1070574.7,78
PMEGP-2023-000085,APP-427704,KVIC-TAM-03,2023-24,2024-03-06,2024-04-21,2024-05-29,Tamil Nadu,Tiruchirappalli,Tiruchirappalli-Block-1,Rural,Male,OBC,26,Below 10th,False,Manufacturing,Non-Metallic Products,New,,702510,183116.13,26.07,449142.87,70251.0,IndusInd Bank,IndusInd-Tiruchirappalli-6,5,2,3,3,False,,False,,0,Operational,2025-04-24,1386778.49,95
PMEGP-2024-000086,APP-688866,KVIC-MAH-14,2023-24,2024-01-13,2024-03-04,2024-04-30,Maharashtra,Nashik,Nashik-Block-3,Urban,Female,SC,24,12th Pass,False,Service,Tourism & Hospitality,New,,527626,136738.61,25.92,338124.79,52762.6,Bank of India,Bank-Nashik-2,6,4,2,7,False,,False,,0,Operational,2024-12-05,685839.36,86
PMEGP-2025-000087,APP-605612,KVIC-RAJ-04,2024-25,2024-07-24,2024-10-16,2024-11-06,Rajasthan,Ajmer,Ajmer-Block-3,Urban,Female,SC,38,Post Graduate,False,Service,IT & ITES,New,,649956,178716.32,27.5,406244.08,64995.6,HDFC Bank,HDFC-Ajmer-10,6,3,3,4,False,,False,,0,Operational,2025-10-07,2253204.82,94
PMEGP-2023-000088,APP-789786,KVIC-UTT-10,2025-26,2025-10-30,2026-01-12,2026-02-13,Uttar Pradesh,Kanpur,Kanpur-Block-3,Rural,Female,ST,42,12th Pass,False,Service,Retail Trade,New,,390217,98878.88,25.34,252316.42,39021.7,Bank of Baroda,Bank-Kanpur-10,7,4,3,11,False,,False,,0,Operational,2026-08-29,1286104.4,69
PMEGP-2024-000089,APP-876962,KVIC-KER-13,2025-26,2025-09-10,2025-10-11,2025-10-31,Kerala,Kollam,Kollam-Block-2,Urban,Male,ST,47,Graduate,False,Manufacturing,Chemical & Chemical Products,New,,830111,210599.79,25.37,536500.11,83011.1,Bank of India,Bank-Kollam-5,8,5,3,7,False,,False,,0,Operational,2026-05-12,934315.32,69
PMEGP-2025-000090,APP-265056,KVIC-MAH-14,2023-24,2024-02-11,2024-03-15,2024-05-12,Maharashtra,Nagpur,Nagpur-Block-4,Urban,Male,SC,52,Post Graduate,False,Manufacturing,Metal Products,New,,1368606,450370.35,32.91,781375.05,136860.6,Union Bank of India,Union-Nagpur-4,11,5,6,10,False,,False,,0,Operational,2025-02-04,1955725.08,78
PMEGP-2023-000091,APP-216276,KVIC-PUN-10,2023-24,2023-08-24,2023-11-05,2024-01-02,Punjab,Patiala,Patiala-Block-5,Urban,Male,ST,23,10th Pass,False,Service,Beauty & Wellness,New,,828437,289781.8,34.98,455811.5,82843.7,State Bank of India,State-Patiala-1,3,1,2,5,False,,False,,0,Operational,2024-08-23,2066341.21,89
PMEGP-2024-000092,APP-243901,KVIC-RAJ-16,2025-26,2025-10-13,2025-11-28,2025-12-31,Rajasthan,Jaipur,Jaipur-Block-1,Urban,Female,OBC,48,10th Pass,False,Service,Transportation,New,,598676,96415.22,16.1,442393.18,59867.6,HDFC Bank,HDFC-Jaipur-4,6,3,3,9,False,,False,,0,Operational,2026-07-17,957900.71,77
PMEGP-2025-000093,APP-878086,KVIC-MAD-19,2023-24,2023-04-22,2023-06-18,2023-07-04,Madhya Pradesh,Bhopal,Bhopal-Block-3,Rural,Male,ST,48,Post Graduate,False,Manufacturing,Non-Metallic Products,New,,1987927,540369.03,27.18,1248765.27,198792.7,Axis Bank,Axis-Bhopal-7,7,5,2,6,False,,False,,0,Operational,2024-04-12,6308923.75,65
PMEGP-2023-000094,APP-440544,KVIC-MAD-14,2025-26,2025-05-14,2025-08-03,2025-09-26,Madhya Pradesh,Gwalior,Gwalior-Block-1,Rural,Male,General,27,10th Pass,False,Manufacturing,Non-Metallic Products,Upgraded,PMEGP-2020-034339,664934,209430.71,31.5,389009.89,66493.4,Indian Bank,Indian-Gwalior-5,8,5,3,9,False,,False,,0,Operational,2026-06-18,946073.74,89
PMEGP-2024-000095,APP-276299,KVIC-MAH-07,2023-24,2023-05-10,2023-07-11,2023-09-04,Maharashtra,Aurangabad,Aurangabad-Block-5,Rural,Male,SC,43,12th Pass,False,Manufacturing,Agro-based Products,Upgraded,PMEGP-2020-015485,715596,242142.36,33.84,401894.04,71559.6,Bank of Baroda,Bank-Aurangabad-5,6,4,2,6,False,,False,,0,Operational,2024-08-03,2037476.33,69
PMEGP-2025-000096,APP-897143,KVIC-TAM-19,2025-26,2025-10-12,2025-12-22,2026-01-10,Tamil Nadu,Tiruchirappalli,Tiruchirappalli-Block-4,Rural,Female,General,49,Technical/ITI,False,Service,Tourism & Hospitality,New,,874225,269268.84,30.8,517533.66,87422.5,Axis Bank,Axis-Tiruchirappalli-10,4,1,3,7,False,,False,,0,Operational,2026-08-16,1326304.33,79
PMEGP-2023-000097,APP-171603,KVIC-GUJ-02,2023-24,2023-11-27,2024-01-24,2024-03-19,Gujarat,Vadodara,Vadodara-Block-5,Urban,Female,ST,43,Post Graduate,False,Service,Hotel & Restaurant,New,,525486,135942.53,25.87,336994.87,52548.6,Central Bank of India,Central-Vadodara-8,2,1,1,1,False,,False,,0,Operational,2024-12-18,1123943.34,91
PMEGP-2024-000098,APP-401022,KVIC-PUN-13,2023-24,2023-05-10,2023-07-20,2023-08-09,Punjab,Bathinda,Bathinda-Block-5,Rural,Female,General,50,Post Graduate,False,Service,Business Services,New,,974814,301452.24,30.92,575880.36,97481.4,State Bank of India,State-Bathinda-8,8,5,3,9,False,,False,,0,Operational,2024-04-27,1482669.02,84
PMEGP-2025-000099,APP-598733,KVIC-MAD-03,2025-26,2025-08-07,2025-09-15,2025-10-03,Madhya Pradesh,Bhopal,Bhopal-Block-3,Urban,Female,ST,53,Technical/ITI,False,Service,Transportation,New,,241043,77072.81,31.97,139865.89,24104.3,Canara Bank,Canara-Bhopal-8,5,3,2,5,False,,False,,0,Operational,2026-07-03,682714.51,76
PMEGP-2023-000100,APP-396635,KVIC-HAR-11,2023-24,2023-10-16,2023-12-11,2024-01-16,Haryana,Karnal,Karnal-Block-1,Urban,Female,General,25,12th Pass,False,Manufacturing,Food Processing,New,,1670133,374695.72,22.44,1128423.98,167013.3,Axis Bank,Axis-Karnal-7,7,3,4,9,False,,False,,0,Operational,2025-01-15,1364902.59,92
PMEGP-2024-000101,APP-788457,KVIC-RAJ-05,2023-24,2024-02-03,2024-04-28,2024-05-22,Rajasthan,Jaipur,Jaipur-Block-5,Urban,Female,OBC,43,12th Pass,False,Service,Logistics & Warehousing,New,,932409,212574.84,22.8,626593.26,93240.9,Axis Bank,Axis-Jaipur-7,3,1,2,2,False,,False,,0,Under Observation,2025-02-05,470981.51,57
PMEGP-2025-000102,APP-494976,KVIC-TEL-03,2024-25,2025-02-24,2025-05-15,2025-06-20,Telangana,Warangal,Warangal-Block-5,Urban,Male,ST,48,Post Graduate,False,Manufacturing,Chemical & Chemical Products,New,,538232,172674.09,32.08,311734.71,53823.2,Bank of India,Bank-Warangal-5,5,2,3,6,False,,False,,0,Operational,2026-03-14,933231.99,95
PMEGP-2023-000103,APP-903373,KVIC-TAM-10,2024-25,2024-12-05,2025-01-16,2025-02-14,Tamil Nadu,Coimbatore,Coimbatore-Block-1,Rural,Female,ST,27,Post Graduate,False,Service,Entertainment Services,New,,765990,249579.7,32.58,439811.3,76599.0,IndusInd Bank,IndusInd-Coimbatore-9,2,0,2,5,False,,False,,0,Operational,2026-01-18,1282073.92,69
PMEGP-2024-000104,APP-726258,KVIC-TAM-15,2024-25,2024-10-10,2024-11-18,2024-12-13,Tamil Nadu,Salem,Salem-Block-2,Urban,Female,OBC,23,Graduate,False,Service,Education & Training,New,,909217,177423.43,19.51,640871.87,90921.7,IndusInd Bank,IndusInd-Salem-4,5,2,3,7,False,,False,,0,Operational,2025-10-03,2430284.32,72
PMEGP-2025-000105,APP-659951,KVIC-ASS-19,2023-24,2023-08-01,2023-09-19,2023-11-03,Assam,Silchar,Silchar-Block-3,Rural,Female,SC,49,Graduate,False,Service,Entertainment Services,New,,495459,145285.17,29.32,300627.93,49545.9,Indian Bank,Indian-Silchar-9,6,4,2,10,False,,False,,0,Operational,2024-06-11,763195.65,91
PMEGP-2023-000106,APP-309398,KVIC-TEL-16,2025-26,2025-10-23,2025-12-30,2026-01-22,Telangana,Nizamabad,Nizamabad-Block-1,Rural,Female,General,44,Post Graduate,False,Manufacturing,Food Processing,New,,1991915,571386.07,28.69,1221337.43,199191.5,HDFC Bank,HDFC-Nizamabad-2,7,5,2,6,False,,False,,0,Operational,2026-08-31,6800641.33,73
PMEGP-2024-000107,APP-571145,KVIC-MAH-12,2023-24,2023-12-19,2024-01-27,2024-03-09,Maharashtra,Pune,Pune-Block-4,Urban,Female,SC,22,Graduate,False,Service,Retail Trade,New,,615712,162008.9,26.31,392131.9,61571.2,HDFC Bank,HDFC-Pune-6,3,1,2,7,False,,False,,0,Operational,2024-09-25,1293063.14,76
PMEGP-2025-000108,APP-335445,KVIC-TEL-05,2023-24,2023-04-15,2023-06-04,2023-06-25,Telangana,Nizamabad,Nizamabad-Block-2,Rural,Female,OBC,23,12th Pass,False,Service,Repair & Maintenance,New,,929884,286587.59,30.82,550308.01,92988.4,Bank of Baroda,Bank-Nizamabad-8,5,2,3,3,False,,False,,0,Operational,2024-01-11,773082.74,65
PMEGP-2023-000109,APP-368355,KVIC-BIH-14,2023-24,2023-07-20,2023-10-11,2023-11-04,Bihar,Darbhanga,Darbhanga-Block-5,Rural,Male,OBC,28,12th Pass,False,Service,IT & ITES,New,,515779,169167.83,32.8,295033.27,51577.9,Punjab National Bank,Punjab-Darbhanga-1,3,1,2,7,False,,False,,0,Operational,2024-10-12,1786652.78,90
PMEGP-2024-000110,APP-753064,KVIC-TEL-18,2023-24,2023-11-21,2023-12-25,2024-01-16,Telangana,Khammam,Khammam-Block-5,Rural,Male,SC,22,Technical/ITI,False,Manufacturing,Rubber & Plastic Products,New,,1705961,514809.84,30.18,1020555.06,170596.1,Canara Bank,Canara-Khammam-3,7,3,4,19,False,,True,2025-02-19,8,Operational,2024-09-13,3193035.0,83
PMEGP-2025-000111,APP-536802,KVIC-MAH-03,2023-24,2023-07-05,2023-09-15,2023-11-11,Maharashtra,Aurangabad,Aurangabad-Block-3,Rural,Female,SC,54,Post Graduate,False,Manufacturing,Rubber & Plastic Products,New,,2149226,674089.74,31.36,1260213.66,214922.6,HDFC Bank,HDFC-Aurangabad-9,3,2,1,7,True,2025-07-08,False,,0,Operational,2024-05-20,4860474.83,85
PMEGP-2023-000112,APP-505674,KVIC-RAJ-08,2025-26,2025-07-05,2025-08-20,2025-09-05,Rajasthan,Jaipur,Jaipur-Block-3,Urban,Female,SC,27,Post Graduate,False,Service,Professional Services,New,,993435,337252.97,33.95,556838.53,99343.5,Bank of India,Bank-Jaipur-3,2,1,1,5,False,,False,,0,Operational,2026-07-21,2007989.8,75
PMEGP-2024-000113,APP-953025,KVIC-MAD-05,2024-25,2025-02-24,2025-04-06,2025-06-03,Madhya Pradesh,Jabalpur,Jabalpur-Block-2,Rural,Female,General,25,Technical/ITI,False,Manufacturing,Bakery Products,New,,2478883,835825.7,33.72,1395169.0,247888.3,Central Bank of India,Central-Jabalpur-1,7,3,4,8,False,,False,,0,Under Observation,2025-12-11,1244740.05,65
PMEGP-2025-000114,APP-309159,KVIC-BIH-16,2023-24,2023-04-22,2023-06-11,2023-07-15,Bihar,Muzaffarpur,Muzaffarpur-Block-5,Urban,Female,OBC,37,Below 10th,False,Service,Entertainment Services,New,,878324,219259.0,24.96,571232.6,87832.4,Canara Bank,Canara-Muzaffarpur-5,4,3,1,2,False,,False,,0,Operational,2024-06-26,873875.91,75
PMEGP-2023-000115,APP-386488,KVIC-WES-13,2023-24,2023-06-03,2023-08-23,2023-09-30,West Bengal,Asansol,Asansol-Block-4,Rural,Male,ST,42,10th Pass,False,Service,Repair & Maintenance,New,,925686,263444.22,28.46,569673.18,92568.6,Central Bank of India,Central-Asansol-6,8,4,4,19,False,,True,2024-12-15,9,Operational,2024-04-17,2186862.46,78
PMEGP-2024-000116,APP-731718,KVIC-RAJ-11,2024-25,2024-07-02,2024-09-04,2024-10-07,Rajasthan,Jaipur,Jaipur-Block-1,Urban,Male,ST,39,12th Pass,False,Manufacturing,Metal Products,New,,1763789,545425.35,30.92,1041984.75,176378.9,IndusInd Bank,IndusInd-Jaipur-7,5,3,2,10,False,,False,,0,Operational,2025-07-03,4377741.54,79
PMEGP-2025-000117,APP-144412,KVIC-GUJ-13,2024-25,2024-09-28,2024-12-06,2025-01-17,Gujarat,Ahmedabad,Ahmedabad-Block-1,Urban,Male,SC,44,Post Graduate,False,Manufacturing,Bakery Products,New,,2072650,719498.7,34.71,1145886.3,207265.0,Axis Bank,Axis-Ahmedabad-3,3,1,2,3,False,,False,,0,Operational,2025-12-18,4412983.19,86
PMEGP-2023-000118,APP-919264,KVIC-MAH-12,2023-24,2023-11-11,2023-12-13,2024-01-05,Maharashtra,Pune,Pune-Block-3,Urban,Male,OBC,45,Post Graduate,False,Service,Retail Trade,New,,834487,157808.3,18.91,593230.0,83448.7,Bank of Baroda,Bank-Pune-8,4,3,1,7,False,,False,,0,Operational,2024-10-24,2410313.42,89
PMEGP-2024-000119,APP-180620,KVIC-RAJ-09,2023-24,2024-01-19,2024-02-26,2024-04-14,Rajasthan,Udaipur,Udaipur-Block-3,Urban,Male,General,36,Below 10th,False,Manufacturing,Textile & Garments,New,,2042822,375267.05,18.37,1463272.75,204282.2,Bank of Baroda,Bank-Udaipur-8,11,8,3,15,False,,False,,0,Operational,2025-03-03,5532571.73,68
PMEGP-2025-000120,APP-374492,KVIC-KAR-16,2023-24,2023-08-12,2023-10-26,2023-12-08,Karnataka,Belagavi,Belagavi-Block-3,Rural,Male,SC,33,Below 10th,False,Service,Transportation,New,,277649,91781.6,33.06,158102.5,27764.9,Central Bank of India,Central-Belagavi-3,7,4,3,12,False,,False,,0,Operational,2024-06-27,424337.62,90
PMEGP-2023-000121,APP-815054,KVIC-KER-18,2023-24,2023-09-11,2023-11-22,2023-12-29,Kerala,Thiruvananthapuram,Thiruvananthapuram-Block-5,Rural,Female,General,39,12th Pass,False,Service,Transportation,Upgraded,PMEGP-2020-023691,733469,206556.32,28.16,453565.78,73346.9,Canara Bank,Canara-Thiruvananthapuram-2,3,1,2,3,True,2025-04-28,False,,0,Under Observation,2024-10-30,644771.49,40
PMEGP-2024-000122,APP-478427,KVIC-MAD-20,2023-24,2024-01-09,2024-03-15,2024-04-22,Madhya Pradesh,Ujjain,Ujjain-Block-2,Urban,Male,ST,26,Below 10th,False,Service,Healthcare Services,New,,617500,195553.87,31.67,360196.13,61750.0,IndusInd Bank,IndusInd-Ujjain-8,6,2,4,10,True,2025-11-17,False,,0,Operational,2025-03-15,830540.17,67
PMEGP-2025-000123,APP-231414,KVIC-MAD-12,2025-26,2025-06-21,2025-08-31,2025-09-19,Madhya Pradesh,Jabalpur,Jabalpur-Block-5,Urban,Male,SC,29,Post Graduate,False,Service,Logistics & Warehousing,New,,816338,260626.19,31.93,474078.01,81633.8,Bank of Baroda,Bank-Jabalpur-3,5,3,2,0,False,,False,,0,Closed,2026-04-18,0.0,26
PMEGP-2023-000124,APP-260448,KVIC-RAJ-17,2025-26,2025-06-17,2025-07-27,2025-08-21,Rajasthan,Jodhpur,Jodhpur-Block-3,Rural,Male,ST,39,Below 10th,False,Manufacturing,Paper & Paper Products,Upgraded,PMEGP-2022-041620,1655198,527929.83,31.9,961748.37,165519.8,Union Bank of India,Union-Jodhpur-3,7,4,3,6,False,,False,,0,Operational,2026-06-25,4268740.36,85
PMEGP-2024-000125,APP-276827,KVIC-TAM-20,2024-25,2025-01-29,2025-04-29,2025-06-20,Tamil Nadu,Coimbatore,Coimbatore-Block-5,Urban,Male,SC,42,Post Graduate,False,Manufacturing,Textile & Garments,Upgraded,PMEGP-2022-005324,595340,173059.86,29.07,362746.14,59534.0,Axis Bank,Axis-Coimbatore-10,7,5,2,8,False,,False,,0,Operational,2026-05-12,1387704.14,78
PMEGP-2025-000126,APP-748133,KVIC-ASS-10,2025-26,2025-09-11,2025-10-12,2025-11-27,Assam,Nagaon,Nagaon-Block-3,Urban,Male,OBC,51,10th Pass,False,Service,Entertainment Services,New,,918264,210999.96,22.98,615437.64,91826.4,Indian Bank,Indian-Nagaon-5,5,2,3,4,False,,False,,0,Operational,2026-11-18,1032647.05,66
PMEGP-2023-000127,APP-265759,KVIC-MAD-20,2024-25,2024-11-12,2025-01-07,2025-02-21,Madhya Pradesh,Indore,Indore-Block-3,Rural,Male,OBC,30,12th Pass,False,Service,Professional Services,New,,534827,157704.1,29.49,323640.2,53482.7,IndusInd Bank,IndusInd-Indore-6,5,2,3,5,False,,False,,0,Operational,2025-11-22,756046.42,81
PMEGP-2024-000128,APP-688933,KVIC-MAD-15,2023-24,2023-05-25,2023-07-14,2023-08-13,Madhya Pradesh,Bhopal,Bhopal-Block-3,Urban,Female,OBC,36,10th Pass,False,Manufacturing,Food Processing,New,,606126,122381.8,20.19,423131.6,60612.6,Union Bank of India,Union-Bhopal-7,12,7,5,16,True,2024-12-17,False,,0,Operational,2024-03-20,1137590.31,91
PMEGP-2025-000129,APP-443341,KVIC-KAR-17,2024-25,2025-01-21,2025-04-07,2025-05-12,Karnataka,Mysuru,Mysuru-Block-4,Rural,Male,SC,50,Graduate,False,Service,Healthcare Services,Upgraded,PMEGP-2019-001519,294423,74142.56,25.18,190838.14,29442.3,Indian Bank,Indian-Mysuru-9,5,2,3,6,False,,False,,0,Operational,2026-01-02,750243.31,83
PMEGP-2023-000130,APP-470037,KVIC-MAD-10,2025-26,2025-04-13,2025-05-16,2025-06-18,Madhya Pradesh,Ujjain,Ujjain-Block-4,Rural,Female,General,55,Below 10th,False,Manufacturing,Mineral Products,New,,725437,216606.19,29.86,436287.11,72543.7,Indian Bank,Indian-Ujjain-3,7,3,4,10,False,,False,,0,Operational,2026-03-28,1182232.28,76
PMEGP-2024-000131,APP-147440,KVIC-BIH-18,2025-26,2025-07-12,2025-08-14,2025-10-04,Bihar,Gaya,Gaya-Block-3,Rural,Male,OBC,39,Below 10th,False,Manufacturing,Non-Metallic Products,New,,1557500,408358.76,26.22,993391.24,155750.0,Central Bank of India,Central-Gaya-9,7,3,4,6,False,,False,,0,Operational,2026-05-04,2008993.61,68
PMEGP-2025-000132,APP-513037,KVIC-BIH-07,2024-25,2024-10-09,2024-12-28,2025-02-02,Bihar,Bhagalpur,Bhagalpur-Block-2,Urban,Male,OBC,53,Graduate,False,Service,Business Services,New,,242210,55853.45,23.06,162135.55,24221.0,State Bank of India,State-Bhagalpur-1,3,1,2,6,False,,False,,0,Operational,2025-11-30,607828.11,81
PMEGP-2023-000133,APP-579187,KVIC-TAM-11,2025-26,2025-05-09,2025-07-16,2025-09-01,Tamil Nadu,Madurai,Madurai-Block-5,Urban,Female,ST,31,Graduate,False,Manufacturing,Electronics & IT Hardware,New,,2050465,596896.2,29.11,1248522.3,205046.5,Union Bank of India,Union-Madurai-10,8,5,3,0,False,,False,,0,Closed,2026-08-28,0.0,28
PMEGP-2024-000134,APP-414353,KVIC-RAJ-14,2024-25,2024-11-30,2025-02-20,2025-03-08,Rajasthan,Kota,Kota-Block-1,Rural,Female,OBC,40,Technical/ITI,False,Manufacturing,Mineral Products,New,,1942932,504294.86,25.96,1244343.94,194293.2,Axis Bank,Axis-Kota-1,12,7,5,17,False,,False,,0,Operational,2025-11-10,4631644.56,95
PMEGP-2025-000135,APP-787436,KVIC-KER-16,2023-24,2024-01-22,2024-03-28,2024-04-26,Kerala,Thiruvananthapuram,Thiruvananthapuram-Block-5,Urban,Female,General,31,Post Graduate,False,Manufacturing,Leather Products,New,,2012430,424037.93,21.07,1387149.07,201243.0,ICICI Bank,ICICI-Thiruvananthapuram-7,5,3,2,6,False,,False,,0,Operational,2024-10-31,4309157.03,83
PMEGP-2023-000136,APP-834549,KVIC-MAD-05,2025-26,2025-04-29,2025-06-10,2025-06-26,Madhya Pradesh,Gwalior,Gwalior-Block-4,Rural,Female,OBC,47,Technical/ITI,False,Service,IT & ITES,New,,630311,220057.71,34.91,347222.19,63031.1,HDFC Bank,HDFC-Gwalior-10,5,2,3,3,False,,False,,0,Operational,2026-06-21,1736957.36,69
